program_id,athlete_id,athlete_first,athlete_last,nationality,start_number,swim,t1,bike,t2,run,position,total_time
4543,5526,Emma,Moffatt,AUS,1,00:17:52,00:01:01,01:00:41,00:00:23,00:34:42,1,01:54:38
4543,5372,Nicola,Spirig,SUI,34,00:18:31,00:00:56,01:00:08,00:00:24,00:35:15,2,01:55:12
4543,6783,Andrea,Hewitt,NZL,2,00:17:55,00:00:57,01:00:46,00:00:25,00:35:16,3,01:55:17
4543,5571,Kathy,Tremblay,CAN,7,00:17:56,00:00:54,01:00:45,00:00:23,00:35:25,4,01:55:21
4543,5573,Helen,Jenkins,GBR,6,00:17:53,00:00:58,01:00:47,00:00:24,00:35:26,5,01:55:27
4543,7817,Yuliya,Yelistratova,UKR,27,00:18:33,00:00:57,01:00:11,00:00:27,00:35:22,6,01:55:28
4543,5360,Kate,Allen,AUT,22,00:18:55,00:01:01,00:59:45,00:00:29,00:35:21,7,01:55:29
4543,8739,Kate,Mcilroy,NZL,31,00:17:56,00:01:01,01:00:43,00:00:27,00:35:28,8,01:55:32
4543,5467,Vendula,Frintova,CZE,10,00:18:32,00:00:53,01:00:14,00:00:21,00:35:39,9,01:55:38
4543,5476,Lauren,Groves,CAN,8,00:18:06,00:00:56,01:00:41,00:00:27,00:35:40,10,01:55:47
4543,5407,Ricarda,Lisk,GER,20,00:17:56,00:00:56,01:00:46,00:00:24,00:36:02,11,01:56:02
4543,11409,Hollie,Avil,GBR,36,00:17:44,00:01:12,01:00:39,00:00:28,00:36:16,12,01:56:18
4543,5523,Magali,Di Marco Messmer,SUI,5,00:17:53,00:00:54,01:00:51,00:00:23,00:36:22,13,01:56:21
4543,5547,Kate,Roberts,RSA,26,00:17:59,00:00:55,01:00:42,00:00:30,00:36:20,14,01:56:25
4543,5452,Marina,Damlaimcourt,ESP,21,00:18:24,00:01:00,01:00:18,00:00:26,00:36:25,15,01:56:31
4543,12674,Paula,Findlay,CAN,43,00:17:54,00:01:00,01:00:46,00:00:25,00:36:37,16,01:56:41
4543,15483,Lisa,Mensink,CAN,23,00:18:00,00:00:57,01:00:44,00:00:24,00:36:53,17,01:56:56
4543,6069,Nicky,Samuels,NZL,9,00:18:40,00:00:51,01:00:08,00:00:23,00:36:57,18,01:56:57
4543,5410,Jessica,Harrison,FRA,3,00:17:58,00:00:55,01:00:44,00:00:23,00:37:11,19,01:57:09
4543,11018,Zsófia,Tóth,HUN,40,00:18:33,00:00:57,01:00:11,00:00:28,00:37:11,20,01:57:17
4543,5943,Maria,Czesnik,POL,14,00:17:50,00:01:03,01:00:44,00:00:29,00:37:22,21,01:57:26
4543,6848,Melanie,Hauss,SUI,16,00:17:56,00:00:57,01:00:45,00:00:24,00:37:28,22,01:57:28
4543,5564,Zita,Szabó,HUN,17,00:18:57,00:01:05,00:59:37,00:00:25,00:37:29,23,01:57:32
4543,5567,Debbie,Tanner,NZL,11,00:17:57,00:01:01,01:00:38,00:00:24,00:37:39,24,01:57:38
4543,5854,Birgit,Cals-Berk,NED,30,00:17:53,00:00:53,01:00:51,00:00:29,00:37:46,25,01:57:50
4543,5548,Zuriñe,Rodriguez Sanchez,ESP,25,00:18:06,00:00:54,01:00:38,00:00:23,00:38:18,26,01:58:17
4543,5376,Ainhoa,Murua Zubizarreta,ESP,15,00:17:54,00:01:01,01:00:41,00:00:24,00:38:59,27,01:58:57
4543,6224,Kerry,Lang,GBR,18,00:17:52,00:00:58,01:00:46,00:00:27,00:39:09,28,01:59:11
4543,6336,Keiko,Tanaka,JPN,38,00:18:31,00:01:02,01:00:08,00:00:31,00:39:18,29,01:59:28
4543,6357,Hideko,Kikuchi,JPN,35,00:19:09,00:00:53,00:59:41,00:00:31,00:39:38,30,01:59:50
4543,29104,Hayley,Peirsol,USA,42,00:16:36,00:01:06,01:02:11,00:00:35,00:39:46,31,02:00:12
4543,7803,Vicky,Van Der Merwe,RSA,28,00:17:59,00:00:59,01:00:46,00:00:31,00:40:13,32,02:00:25
4543,5404,Christiane,Pilz,GER,12,00:18:02,00:00:56,01:00:38,00:00:23,00:41:01,33,02:00:58
4543,7004,Irina,Kirchler,AUT,49,00:19:48,00:00:55,01:00:53,00:00:26,00:39:01,34,02:01:02
4543,6847,Anina,Stampfli,SUI,44,00:18:36,00:00:58,01:00:08,00:00:27,00:41:04,35,02:01:12
4543,6898,Olesya,Prystayko,UKR,39,00:19:50,00:00:56,01:00:50,00:00:25,00:39:34,36,02:01:33
4543,10761,Lydia,Waldmüller,AUT,45,00:18:38,00:01:02,01:00:03,00:00:26,00:41:59,37,02:02:06
4543,6338,Chie,Nakashima,JPN,29,00:17:48,00:01:02,01:00:53,00:00:25,00:42:05,38,02:02:10
4543,13278,Olesya,Dereza,UKR,46,00:17:59,00:01:00,01:00:44,00:00:30,00:46:21,39,02:06:32
4543,5532,Saori,Ohmatsu,JPN,37,00:19:13,00:01:00,01:05:35,00:00:27,00:41:06,40,02:07:19
4543,5365,Vanessa,Fernandes,POR,33,00:17:54,00:00:56,01:00:50,00:00:28,00:00:00,DNF,00:00:00
4543,9939,Helle,Frederiksen,DEN,24,00:19:09,00:00:55,00:00:00,00:00:00,00:00:00,DNF,00:00:00
4543,17848,Yu,Imamura,JPN,47,00:19:47,00:01:02,00:00:00,00:00:00,00:00:00,DNF,00:00:00
